image_name,left_eye_center_x,left_eye_center_y,right_eye_center_x,right_eye_center_y
6575.jpg,64,34,28,43
6576.jpg,64,37,32,40
6577.jpg,62,38,25,42
6578.jpg,67,35,29,38
6579.jpg,64,38,32,38
6580.jpg,64,37,28,38
6581.jpg,67,36,30,40
6582.jpg,61,35,29,40
6583.jpg,63,35,30,38
6584.jpg,66,38,32,34
6585.jpg,67,37,30,39
6586.jpg,64,36,30,36
6587.jpg,67,37,30,39
6588.jpg,64,38,30,39
6589.jpg,70,38,34,39
6590.jpg,63,36,24,42
6591.jpg,70,37,35,39
6592.jpg,67,39,25,40
6593.jpg,66,45,33,37
6594.jpg,61,40,33,40
6595.jpg,69,42,33,39
6596.jpg,68,41,34,39
6597.jpg,66,36,29,36
6598.jpg,53,44,29,41
6599.jpg,68,42,31,39
6600.jpg,64,39,35,39
6601.jpg,69,37,32,39
6602.jpg,67,34,33,40
6603.jpg,65,37,28,40
6604.jpg,62,35,30,40
6605.jpg,65,38,28,37
6606.jpg,65,35,30,38
6607.jpg,70,42,32,36
6608.jpg,66,32,31,33
6609.jpg,64,46,30,45
6610.jpg,68,32,29,41
6611.jpg,62,35,30,43
6612.jpg,64,39,30,38
6613.jpg,66,36,30,39
6614.jpg,68,40,27,36
6615.jpg,65,40,32,40
6616.jpg,67,35,30,38
6617.jpg,65,35,30,33
6618.jpg,68,39,32,38
6619.jpg,66,32,29,38
6620.jpg,66,36,31,34
6621.jpg,68,38,28,35
6622.jpg,69,38,31,36
6623.jpg,64,41,31,41
6624.jpg,69,36,28,40
6625.jpg,65,34,29,35
6626.jpg,66,34,26,39
6627.jpg,66,36,29,42
6628.jpg,65,38,30,37
6629.jpg,66,35,28,34
6630.jpg,70,37,29,36
6631.jpg,70,39,31,39
6632.jpg,65,36,29,40
6633.jpg,67,41,30,36
6634.jpg,65,34,30,43
6635.jpg,66,35,30,38
6636.jpg,67,44,35,33
6637.jpg,66,36,32,37
6638.jpg,67,39,28,38
6639.jpg,70,33,28,34
6640.jpg,66,36,30,35
6641.jpg,64,38,28,39
6642.jpg,66,40,37,37
6643.jpg,67,38,30,35
6644.jpg,66,37,30,34
6645.jpg,65,40,34,43
6646.jpg,69,36,28,35
6647.jpg,65,32,29,38
6648.jpg,66,38,30,35
6649.jpg,67,37,29,40
6650.jpg,65,35,26,41
6651.jpg,65,31,27,38
6652.jpg,66,36,33,36
6653.jpg,69,39,36,38
6654.jpg,68,36,30,35
6655.jpg,67,41,35,38
6656.jpg,66,39,31,39
6657.jpg,66,37,33,40
6658.jpg,64,40,30,33
6659.jpg,60,36,27,38
6660.jpg,68,39,29,37
6661.jpg,65,38,28,37
6662.jpg,68,36,34,41
6663.jpg,66,32,30,37
6664.jpg,59,39,27,39
6665.jpg,69,35,32,36
6666.jpg,65,39,33,37
6667.jpg,67,40,30,34
6668.jpg,64,39,31,35
6669.jpg,65,36,29,39
6670.jpg,68,41,32,34
6671.jpg,64,40,30,40
6672.jpg,65,37,32,38
6673.jpg,66,39,32,34
6674.jpg,65,36,31,36
6675.jpg,65,37,31,33
6676.jpg,68,41,29,34
6677.jpg,68,42,35,33
6678.jpg,64,37,33,40
6679.jpg,67,34,26,36
6680.jpg,70,40,32,38
6681.jpg,66,34,24,36
6682.jpg,65,36,26,35
6683.jpg,64,37,31,35
6684.jpg,66,37,29,39
6685.jpg,72,39,29,37
6686.jpg,66,41,29,37
6687.jpg,63,37,29,39
6688.jpg,66,36,33,38
6689.jpg,69,43,29,38
6690.jpg,66,40,35,35
6691.jpg,66,35,26,39
6692.jpg,67,40,30,35
6693.jpg,67,37,29,36
6694.jpg,66,36,28,35
6695.jpg,68,38,29,36
6696.jpg,63,35,32,42
6697.jpg,67,39,30,39
6698.jpg,65,40,32,35
6699.jpg,69,36,32,38
6700.jpg,69,36,30,37
6701.jpg,63,39,27,43
6702.jpg,66,36,30,38
6703.jpg,59,38,31,38
6704.jpg,69,39,37,37
6705.jpg,66,40,32,36
6706.jpg,66,37,30,40
6707.jpg,66,37,33,37
6708.jpg,62,33,28,39
6709.jpg,69,34,32,34
6710.jpg,67,38,30,38
6711.jpg,67,35,27,40
6712.jpg,65,37,29,43
6713.jpg,64,34,31,40
6714.jpg,64,33,30,39
6715.jpg,66,30,28,31
6716.jpg,68,38,39,41
6717.jpg,65,36,30,37
6718.jpg,61,37,29,40
6719.jpg,67,34,28,38
6720.jpg,69,35,30,39
6721.jpg,66,36,30,41
6722.jpg,65,37,31,35
6723.jpg,65,35,30,39
6724.jpg,66,36,31,35
6725.jpg,55,38,25,42
6726.jpg,68,44,30,34
6727.jpg,69,40,28,37
6728.jpg,67,43,33,38
6729.jpg,65,43,31,42
6730.jpg,64,36,31,39
6731.jpg,62,36,26,41
6732.jpg,63,37,30,40
6733.jpg,67,38,32,37
6734.jpg,68,36,32,40
6735.jpg,65,38,35,38
6736.jpg,47,38,23,38
6737.jpg,72,34,31,38
6738.jpg,62,37,30,39
6739.jpg,68,34,30,34
6740.jpg,65,38,33,38
6741.jpg,66,34,31,40
6742.jpg,68,42,30,36
6743.jpg,64,46,36,40
6744.jpg,60,34,34,38
6745.jpg,64,39,31,33
6746.jpg,66,35,31,37
6747.jpg,66,42,30,40
6748.jpg,67,39,31,39
6749.jpg,61,15,47,16
6750.jpg,59,33,31,34
6751.jpg,66,37,29,37
6752.jpg,65,37,32,38
6753.jpg,69,41,38,35
6754.jpg,63,34,32,43
6755.jpg,64,35,30,39
6756.jpg,67,38,31,35
6757.jpg,65,38,31,36
6758.jpg,67,38,30,34
6759.jpg,63,39,33,36
6760.jpg,66,37,30,38
6761.jpg,66,39,30,37
6762.jpg,64,36,29,38
6763.jpg,69,37,30,34
6764.jpg,68,38,31,37
6765.jpg,68,36,31,38
6766.jpg,53,1,8,4
6767.jpg,67,38,29,38
6768.jpg,65,39,30,38
6769.jpg,61,42,30,37
6770.jpg,62,35,29,35
6771.jpg,64,35,32,38
6772.jpg,65,36,28,40
6773.jpg,61,38,32,37
6774.jpg,68,35,30,40
6775.jpg,67,38,30,38
6776.jpg,66,38,31,36
6777.jpg,62,38,27,33
6778.jpg,69,40,28,36
6779.jpg,67,38,30,35
6780.jpg,67,38,34,38
6781.jpg,64,36,30,38
6782.jpg,69,41,32,36
6783.jpg,66,35,29,42
6784.jpg,67,35,29,36
6785.jpg,65,39,29,36
6786.jpg,68,36,27,39
6787.jpg,66,41,30,35
6788.jpg,68,39,32,37
6789.jpg,67,40,31,38
6790.jpg,64,38,35,41
6791.jpg,62,37,25,40
6792.jpg,65,35,31,37
6793.jpg,68,40,34,34
6794.jpg,64,34,33,34
6795.jpg,66,34,27,32
6796.jpg,65,39,34,38
6797.jpg,68,37,33,34
6798.jpg,66,33,30,40
6799.jpg,66,36,27,40
6800.jpg,67,38,27,38
6801.jpg,67,37,28,36
6802.jpg,65,31,27,38
6803.jpg,63,39,32,37
6804.jpg,61,36,31,31
6805.jpg,67,39,28,35
6806.jpg,64,41,24,36
6807.jpg,70,36,31,36
6808.jpg,68,33,30,30
6809.jpg,64,38,33,40
6810.jpg,65,41,29,40
6811.jpg,66,36,28,40
6812.jpg,64,36,30,36
6813.jpg,68,36,28,40
6814.jpg,70,37,33,37
6815.jpg,65,36,30,39
6816.jpg,65,38,33,37
6817.jpg,66,37,30,41
6818.jpg,78,32,51,38
6819.jpg,66,39,27,36
6820.jpg,64,34,28,40
6821.jpg,67,36,33,38
6822.jpg,65,36,26,36
6823.jpg,68,36,28,38
6824.jpg,70,34,28,36
6825.jpg,71,37,29,35
6826.jpg,66,40,30,38
6827.jpg,66,42,29,39
6828.jpg,66,33,26,36
6829.jpg,65,35,27,42
6830.jpg,70,34,30,37
6831.jpg,66,39,29,40
6832.jpg,65,42,31,39
6833.jpg,64,37,30,36
6834.jpg,71,40,28,34
6835.jpg,67,40,27,37
6836.jpg,63,35,29,41
6837.jpg,65,36,32,35
6838.jpg,62,33,35,38
6839.jpg,67,34,30,42
6840.jpg,68,34,31,42
6841.jpg,67,43,34,32
6842.jpg,67,34,29,36
6843.jpg,73,44,16,40
6844.jpg,63,39,34,36
6845.jpg,69,39,30,37
6846.jpg,67,38,33,37
6847.jpg,67,37,30,38
6848.jpg,66,39,29,37
6849.jpg,65,37,29,36
6850.jpg,66,37,30,36
6851.jpg,66,38,31,37
6852.jpg,66,41,30,41
6853.jpg,61,39,35,39
6854.jpg,69,38,30,36
6855.jpg,68,34,27,34
6856.jpg,66,35,30,40
6857.jpg,67,37,33,38
6858.jpg,66,37,30,36
6859.jpg,66,38,32,36
6860.jpg,67,34,27,36
6861.jpg,65,38,33,35
6862.jpg,62,36,33,36
6863.jpg,72,42,24,35
6864.jpg,63,39,34,39
6865.jpg,70,33,32,35
6866.jpg,65,35,25,41
6867.jpg,63,36,26,39
6868.jpg,69,43,34,38
6869.jpg,67,39,31,39
6870.jpg,67,38,29,35
6871.jpg,65,38,33,33
6872.jpg,68,40,27,40
6873.jpg,70,39,28,41
6874.jpg,65,39,28,40
6875.jpg,67,40,31,39
6876.jpg,64,33,29,39
6877.jpg,68,40,30,37
6878.jpg,69,42,32,38
6879.jpg,65,37,27,37
6880.jpg,62,38,31,38
6881.jpg,62,36,34,42
6882.jpg,67,34,27,36
6883.jpg,67,36,32,37
6884.jpg,65,36,30,38
6885.jpg,67,35,28,35
6886.jpg,66,36,30,38
6887.jpg,59,43,30,35
6888.jpg,68,43,31,39
6889.jpg,64,39,30,39
6890.jpg,47,59,31,60
6891.jpg,62,36,34,36
6892.jpg,69,39,30,38
6893.jpg,67,40,28,40
6894.jpg,65,38,29,36
6895.jpg,67,35,30,40
6896.jpg,68,36,30,38
6897.jpg,68,36,32,37
6898.jpg,70,44,31,38
6899.jpg,68,41,31,38
6900.jpg,66,38,29,33
6901.jpg,70,40,29,35
6902.jpg,62,30,29,36
6903.jpg,68,37,33,32
6904.jpg,65,37,31,38
6905.jpg,42,39,20,41
6906.jpg,67,35,31,37
6907.jpg,66,37,24,44
6908.jpg,68,35,29,34
6909.jpg,64,39,34,38
6910.jpg,59,38,30,31
6911.jpg,68,39,32,40
6912.jpg,69,41,33,35
6913.jpg,67,40,35,39
6914.jpg,67,38,31,37
6915.jpg,68,35,31,36
6916.jpg,68,37,30,35
6917.jpg,66,36,34,41
6918.jpg,66,39,29,37
6919.jpg,66,39,29,36
6920.jpg,69,40,36,38
6921.jpg,63,33,29,33
6922.jpg,65,31,30,35
6923.jpg,62,37,33,36
6924.jpg,68,38,28,38
6925.jpg,66,36,32,39
6926.jpg,64,36,27,41
6927.jpg,64,40,32,36
6928.jpg,68,39,30,39
6929.jpg,66,37,31,39
6930.jpg,67,35,31,40
6931.jpg,65,38,35,34
6932.jpg,66,37,31,44
6933.jpg,65,37,33,37
6934.jpg,66,31,29,34
6935.jpg,67,39,32,38
6936.jpg,65,38,33,39
6937.jpg,63,38,32,40
6938.jpg,65,35,34,43
6939.jpg,65,37,34,40
6940.jpg,65,44,28,33
6941.jpg,66,37,29,39
6942.jpg,70,35,27,37
6943.jpg,70,41,32,38
6944.jpg,72,38,32,36
6945.jpg,66,40,28,39
6946.jpg,69,36,29,38
6947.jpg,60,36,31,40
6948.jpg,66,35,33,35
6949.jpg,65,38,31,40
6950.jpg,63,38,30,40
6951.jpg,66,38,27,35
6952.jpg,68,36,34,39
6953.jpg,70,36,34,37
6954.jpg,70,40,29,38
6955.jpg,65,37,33,37
6956.jpg,67,38,30,40
6957.jpg,67,37,25,40
6958.jpg,47,37,26,40
6959.jpg,64,39,31,38
6960.jpg,69,40,35,40
6961.jpg,68,39,31,38
6962.jpg,62,40,24,39
6963.jpg,63,42,27,40
6964.jpg,68,37,32,36
6965.jpg,65,40,27,37
6966.jpg,68,41,28,35
6967.jpg,67,35,24,41
6968.jpg,69,37,28,40
6969.jpg,61,40,35,40
6970.jpg,65,39,28,39
6971.jpg,67,37,29,37
6972.jpg,64,36,29,39
6973.jpg,68,34,27,38
6974.jpg,63,38,33,37
6975.jpg,63,39,30,39
6976.jpg,67,37,30,37
6977.jpg,66,36,27,38
6978.jpg,66,38,27,38
6979.jpg,65,36,30,36
6980.jpg,69,39,27,37
6981.jpg,63,43,28,37
6982.jpg,63,36,30,41
6983.jpg,64,37,30,41
6984.jpg,60,36,34,42
6985.jpg,66,38,31,38
6986.jpg,64,34,31,36
6987.jpg,65,38,31,40
6988.jpg,48,36,24,39
6989.jpg,60,32,30,44
6990.jpg,68,38,32,36
6991.jpg,68,36,28,38
6992.jpg,69,36,27,37
6993.jpg,66,40,31,35
6994.jpg,65,36,29,42
6995.jpg,66,43,28,37
6996.jpg,67,41,34,38
6997.jpg,66,37,30,39
6998.jpg,66,35,30,36
6999.jpg,67,37,33,38
7000.jpg,64,35,31,40
7001.jpg,65,32,28,36
7002.jpg,62,32,32,40
7003.jpg,65,37,31,38
7004.jpg,61,37,31,37
7005.jpg,64,41,30,36
7006.jpg,67,41,29,38
7007.jpg,60,37,38,37
7008.jpg,72,40,33,37
7009.jpg,67,38,29,37
7010.jpg,63,36,28,38
7011.jpg,67,37,29,40
7012.jpg,65,39,29,42
7013.jpg,69,41,33,41
7014.jpg,64,38,29,38
7015.jpg,67,38,28,37
7016.jpg,68,36,29,37
7017.jpg,66,35,33,34
7018.jpg,66,37,29,37
7019.jpg,70,35,32,39
7020.jpg,71,39,33,36
7021.jpg,69,38,29,42
7022.jpg,64,35,26,39
7023.jpg,69,38,29,38
7024.jpg,63,35,33,40
7025.jpg,65,38,32,37
7026.jpg,67,35,28,41
7027.jpg,66,37,30,40
7028.jpg,67,31,29,38
7029.jpg,66,38,30,39
7030.jpg,66,36,31,39
7031.jpg,70,39,30,40
7032.jpg,66,43,31,39
